id,bio,latest_tweet_text
348090355,"Writer, pundit, journo & incorrigible rabble-rouser. Qc Correspondent @rabbleca and Contributor @CJAD800, @TheCanadaCom, @NationalPost & others. Lover of words.","#CPC cabinet minister Penashue resigns over illegal donations &amp; spending, vows to run again in by-election: http://t.co/FTr6vPibLv #cdnpoli"
267924719,"I care about relevant issues of the day, fresh air and tango dancing!",RT @LakeBass: @kady @alexboutilier Peneshue's resignation statement reads more like a campaign pitch than an apology for 2011 #CPC Elect ...
978426805,Bringing Improvisation and Collaboration to the nation's Corporations.,Hey @NationalPost… A #cpc cabinet minister has admitted wrongdoing and resigned his seat. You might want to look into it #cdnpoli
62139614,"health, sexuality, politics, spirituality. ",RT @mrsinisterlefty: #CPC mantra: Election fraud is just a successful election with leaks.
56382876,"Political Management student at Carleton, McMaster graduate, Lover of History and Politics. Account is personal, RT's are not endorsements. ",RT @natnewswatch: Is Peter Penashue guaranteed the #CPC nomination in the riding of Labrador?
234632458,"Adjoint parlementaire du député de la circonscription de Marc-Aurèle-Fortin, Alain Giguère. Passionné d'économie, de 2.0 et de politique, Épicurien, etc.","RT @EthanCoxMtl: #CPC cabinet minister Penashue resigns over illegal donations &amp; spending, vows to run again in by-election: http:// ..."
28115444,"Ottawa-based national affairs reporter for Sun Media. Bachelor of Journalism, Bachelor of Education. 
kristy.kirkup@sunmedia.ca.","Peter Penashue resigns, vows to run in byelection. Was under fire for election spending (bkground here http://t.co/T9UYDAgzeQ) #cdnpoli #CPC"
517664013,"Politically savvy, motherless daughter from Treaty No. 9 territory; Cree/French descent; tweets are my own and re-tweets don't always mean I agree. ",RT @LakeBass: @kady @alexboutilier Peneshue's resignation statement reads more like a campaign pitch than an apology for 2011 #CPC Elect ...
524754019,"Rants, pet peeves & reflections about politics, society, sports, music and whatever else springs to the mind",RT @Nonanon_anon: The #cpc has done everything to obstruct investigations into #elxnfraud and prosecutions of voter fraud. All u need to ...
310855387,"anti fasict, pro choice, love animals and democracy. out to expose the tyrants! DM for lyin king Tshirts ",RT @TheRobNickerson: Hey @NationalPost… A #cpc cabinet minister has admitted wrongdoing and resigned his seat. You might want to look in ...
150121687,"Policy Chair of the #LPC Kelowna-Lake Country EDA and #UBCO Young Liberals of Canada. In it to change the world. Family, friends, future.",RT @BryanLCrockett: #InandOut and now #Penashue... Just how much #elxnfraud has the #CPC committed? #cdnpoli
40156733,"There is a war going on for your mind. If you are thinking, you are winning.",@pmharper wow!! Could you please just take your fraudulent #cpc and fuck off already! You have wrecked out good name! http://t.co/E6g3WGbq98
82494649,"love reading, art, philosophy, ideas and peaceful change for hopefully 7+ billion of us sharing earth and cyberspace. twitter is just for fun.",RT @ILiveHereBC: #Resignationcall @pmharper #cpc #roft You've lost the moral right to govern. We the Canadian people demand your immedia ...
193156404,,Dear Labrador please do not vote #CPC in the Peter Penashue by-election. Remember Robocalls #nfldpoli #cdnpoli
15616667,"Intolerant of Randians, GOP-Koch-manufactured Teahadists, Fox News, and other toxic plastics.",RT @Nonanon_anon: Fuck the #cpc and everyone involved with it or that defends it. #cdnpoli They are a criminal organization. They do not ...
14861810,"Citizen of the World-Politics,Law,Society,Philosophy,Economy,Tech.Student at Concordia University.Progressive+Pragmatic Idealist. Je tweet en français aussi!",“@SeedyRoads: The Harper Government imploding from within! #CPC #cdnpoli” one can only hope!
331241281,Licensed Electrician & Political Action/Media Strategist for IBEW 1st District. Tweets posted are my own opinion & not those of the IBEW or the 1st District.,"#CPC MP for Labrador/Minister of Intergovernmental Affairs, Peter Penashue, resigns http://t.co/X6aIknGz8g #cdnpoli"
237404095,Concerned the world my generation leaves to my li'l girl and boy won't be worth living in ,@rabbleca anyone keeping track of how many ministers/#cpc mps have had this issue? I can remember at least 2 other ministers #gpc #ndp #LPC
545801629,"Watching news and collecting it here. Canadian, US and foreign news, plus interesting local news from Nova Scotia. RTs not endorsement, may be mockery. ;)",RT @mrsinisterlefty: #CPC mantra: Election fraud is just a successful election with leaks.
105208870,An active community group working with MP @PeggyNashNDP and MPP @CheriDiNovo. Join the conversation! #ParkHP #NDP #ONDP #cdnpoli #onpoli #topoli,Minister in Harper Government resigns over election spending controversy: http://t.co/1NBPDGn1QH #CPC #cdnpoli
191017430,Explorer. Political scientist. Archival and historical researcher. Solicitor. Barrister. Community volunteer. ,"The #Harper #CPC so called ""slick campaign scheme"" blown open and exposed. Penashue resigns as pressure mounts on the PM to follow #cdnpoli"
143255693,,"Darn those volunteers - should have their pay docked! Re: #CPC Peter Penashue resigns seat over donations. Blames ""inexperienced volunteer"""
311469815,"My comments are all my own. Except for: it is the people who control the Government, not the Government the people. W Churchill",Nothing like see another #cpc minister take responsibly for himself. Hopefully we are witnessing a trend! #canpoli
55468747,"Federal Liberal Candidate 2011, entrepreneur, business owner, community and business advocate for Northumberland-Quinte West - RT not endorsements",@KevinGDraper Sadly I expect #PMSH will support him again. Election dishonesty doesn't appear to be any kind of litmus test 4 #cpc #cdnpoli
20697134, Sceptic & P/T curmudgeon. Devourer of Can Lit. Passionate defender of the CBC/ Hardcore Leafs fan. Dad of 3 boys/bibliophile/music lover/failed bon vivant,@DHamamdjian tell Craig not to worry. The #CPC and their weekly  scandals will keep him entertained!  @ctvnews #lpc #cpc
402172664,"Canadian & Ontario politics, urban agriculture, baseball & fishing -- often in that order. RTs not always endorsements.  All views my own. ","Missed the ""inexperienced volunteer"" line from Penashue 'til now -- typical #cpc garbage, blame anyone but themselves. #cdnpoli"
319538480,,"This ""Technical Round"" goes to MNL, and we are tied on the ""Engagement Round"" #CPC #QATeam"
22372600,CETTA Care Enough To Take Action,@SunNewsNetwork How many other #cpc MPs?
17393603,NDP Research Coordinator. Baseball Fan. Admitted model railroader.,RT @samdinicol: Hypocrite alert: Former Bloc Quebecois member Denis Lebel becomes #CPC Intergovernmental Affairs Minister. #BlocBleu #cd ...
121853848,"Turning your orbit around, one sassy tweet at a time. #yeg enthusiast Kathleen Smith. Huffington Post contributor. Founding Diva of  http://KikkiPlanet.com ",If we're gonna talk human trafficking let's talk about #CPC's migrant worker laws &amp; how it turns those workers into chattel &amp; slaves. #ableg
224400947,Never could keep my opinions to myself....,@jjfantauzzi let's hope all of them. Although you think damaging #cpc policies should've done the trick first
379906635,"Assistant Business Manager, IBEW Local 213;
Pension & Benefits Trustee;
North Vancouver father and hockey coach;
Opinions are mine.","RT @IBEW_M_Wayland: #CPC MP for Labrador/Minister of Intergovernmental Affairs, Peter Penashue, resigns http://t.co/X6aIknGz8g #cdnpoli"
28191911,Student of politics. Progressive. Social justice advocate. Husband. Writer. Ex-newspaper man. | #DraftChow2014 |,RT @pinkolefty: @jjfantauzzi let's hope all of them. Although you think damaging #cpc policies should've done the trick first
275185537,"Députée de Gatineau, Porte-parole à la Justice,Avocate, animatrice TV ","""@samdinicol: Hypocrite alert: Former Bloc Quebecois member Denis Lebel becomes #CPC Intergovernmental Affairs Minister. #BlocBleu #cdnpoli"""
245400098,Ta tu minntinneach agus Ta tu granna...now pog mo thon,Sickened. Didnt want to play my last school match today. Especially not like that.  Hate losing!!  #CPC
75368511,Secrétaire principal du chef de l'opposition officielle - NDP Spin Doctor Semi-Extraordinaire - Part time food blogger,RT @samdinicol: Hypocrite alert: Former Bloc Quebecois member Denis Lebel becomes #CPC Intergovernmental Affairs Minister. #BlocBleu #cd ...
15206059,putting &quot;trust&quot; back in school &quot;trustee&quot;,"RT @FBoivinNPD: ""@samdinicol: Hypocrite alert: Former Bloc Quebecois member Denis Lebel becomes #CPC Intergovernmental Affairs Minister. ..."
197176188,A proud Blue Liberal committed to the rebuilding of the Liberal Party of Canada. Views expressed are my own.,"RT @FBoivinNPD: ""@samdinicol: Hypocrite alert: Former Bloc Quebecois member Denis Lebel becomes #CPC Intergovernmental Affairs Minister. ..."
31610556,"Bee-san. Communications student, researcher. Lover of baby animals, leafy greens, karaoke explosions, and bad jokes.","For the first time, #CPC ministers are losing their jobs for messing up. So FYI @pmharper, I'm still angry about the Legacy Fund. #cdnpoIi"
448319574,The CSSA is the voice of the sport shooter and firearms enthusiast in Canada. We protect Canada's long-established firearms heritage. www.cdnshootingsports.org,Rpt: Farcical CFO ruling flies in the face of cop and courtroom best practices. http://t.co/ZRicWHfDGz #CanGuns #cdnpoli #GunRegistry #cpc
293056684,"Torontonian born and raised, in Peterborough I spent some of my days. Chillin' out Ottawa's kinda cool, Politics (NDP) is my life, opinions all my own",Odds on #CPC putting up thier MPs on the panels today? #Penashue #eattheirwords
17553618,"Born 1950 in Victoria, BC. UVic grad 1972. Retired Gov of Canada economist (1972-2011), PT Student at SFU. Fin Agent for Pitt Meadows-Maple Ridge-Mission NDP.","RT @FBoivinNPD: ""@samdinicol: Hypocrite alert: Former Bloc Quebecois member Denis Lebel becomes #CPC Intergovernmental Affairs Minister. ..."
190386166,"Listen man, I got the window open. Do you hear the cats?...",@Asambc @aptnnews Harper's govt has a history of dissing and dismissing the UN and their reports. Time to own up @pmharper #cpc #CdnPoli
13179482,All we seem to see is a dream within a dream........................... Awake. In Wonderland seeing how deep the rabbit-hole goes... #3FiresConfederacy,RT @Nonanon_anon: Fuck the #cpc and everyone involved with it or that defends it. #cdnpoli They are a criminal organization. They do not ...
88316342,"Human Rights Advocate, co-founder of Equal Marriage For Same-Sex Couples & spouse of @Joe_Varnell in the world's 1st legal gay marriage. http://equalmarriage.ca","@samdinicol It certainly makes #CPC Pierre Poilievre look more ridiculous with the ""Bloc"" non-answers he contemptuously uses in #QP #cdnpoli"
1090069562,"Staunch Capitalist, love to play in Conservative-Libertarian politics.
Canadian who is member of the NFA and lifetime NRA",RT @davidakin: #CPC take II MT @stephen_taylor: Good way to take ministerial responsibility and clear the air. Penashue may have calcula ...
493389719,"Football nut, politics junkie. ",A #BQ separatist as intergovernmental affairs minister. #CPC and @pmharper is REALLY desperate! #cdnpoli #qcpoli
590650380," lol stupid twitter, Im not like the Indian Act Fuck u twitter.. lmfao Canadian FN, Gamer, Female, UFC Fan, Music lover.",RT @Nonanon_anon: Fuck the #cpc and everyone involved with it or that defends it. #cdnpoli They are a criminal organization. They do not ...
93649345,"Newfoundland born, songwriting champagned social list half-Finnish #music #art #canqueer queer brat bon vivant  with a few songs here","Are volunteers the new women? Will @PeterPenashue 's byelection slogan be ""Get Back Under The Bus!"" ? #CPC #Blame #UnderTheBus #cdnpoli"
16135612,Daring to speak for the moderate majority. My tweets are my opinion alone.,"RT @FBoivinNPD: ""@samdinicol: Hypocrite alert: Former Bloc Quebecois member Denis Lebel becomes #CPC Intergovernmental Affairs Minister. ..."
104595491,"Avid Canadian politico, former (ancient actually) National Director Liberal Party of Canada, Raelian, oft pundit/commentator, irregular blogger, mother, spouse",Can Del Mastro be far behind? Breaking: Peter Penashue resigns over ineligible donations http://t.co/Ib3w4rK5R9 #cdnpoli #lpc #cpc
1048447759,,#penashue wants to run again? Won't be surprised if the #cpc approves his nomination. #cdnpoli @PnP_CBC
272141036,,So blaming an underling on your way out the door is #cpc definition of accountability. LOL. #cdnpoli
86344211,Happy to live in the North; ask me at -40 though.,Peter Penashue resigned because of electoral fraud but will run again in a by-elxn because his wrongs will have been laundered! #pnp #cpc
321545042,"Composer, Teacher, UofT Grad Student, McGill Alum., Progressive, Leafs Fan, Cyclist","You know, other #CPC MPs could learn a lot from Penashue about a little thing called 'responsibility.' #CDNPoli"
131171499,Nobody important.,"RT @beisan: For the first time, #CPC ministers are losing their jobs for messing up. So FYI @pmharper, I'm still angry about the Legacy  ..."
28421045,"Son, dad, husband. Loves to ski, is addicted to food and politics and, to my repetitive dismay, the Leafs https://www.facebook.com/grant.bowen",Is the punishment for electoral cheating a do-over? #Penashue #cdnpoli #cpc #fraud
